stripe_degree,rows,operator,worker_index,wall_ms_p50,source,physical_device
16,2,kda_worker_ms,5,0.3241,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,6,0.3213,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,7,0.3221,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,8,0.3208,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,9,0.3209,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,10,0.3242,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,11,0.3224,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,12,0.3218,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,13,0.3204,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,14,0.3222,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,kda_worker_ms,15,0.3249,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_common_ms,shared,0.1516,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,0,0.2614,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,1,0.2633,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,2,0.2652,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,3,0.2633,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,4,0.2651,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,5,0.2625,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,6,0.2629,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,7,0.2654,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,8,0.2668,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,9,0.2643,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,10,0.2616,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,11,0.2633,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,12,0.2632,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,13,0.2642,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,14,0.2622,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,mla_worker_ms,15,0.2633,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,moe_pre_ms,shared,0.5018,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,0,0.051,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,1,0.049,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,2,0.0398,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,3,0.0491,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,4,0.0501,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,5,0.0492,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,6,0.0511,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,7,0.0477,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,8,0.0394,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,9,0.0374,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,10,0.0353,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,11,0.037,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,12,0.0376,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,13,0.0505,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,14,0.0364,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_down_worker_ms,15,0.037,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,0,0.1842,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,1,0.1868,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,2,0.1868,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,3,0.1826,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,4,0.1829,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,5,0.1811,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,6,0.1808,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,7,0.1821,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,8,0.1811,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,9,0.1823,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,10,0.1871,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,11,0.1809,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,12,0.1862,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,13,0.1819,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,14,0.1807,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,expert_worker_ms,15,0.1836,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,routed_norm_ms,shared,0.0311,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,0,0.177,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,1,0.176,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,2,0.17470000000000002,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,3,0.17709999999999998,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,4,0.1604,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,5,0.1733,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,6,0.1627,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,7,0.1686,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,8,0.1998,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,9,0.1659,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,10,0.1774,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,11,0.1676,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,12,0.1684,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,13,0.18020000000000003,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,14,0.1659,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_up_shared_worker_ms,15,0.1689,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,0,0.2332,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,1,0.203,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,2,0.212,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,3,0.2169,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,4,0.2069,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,5,0.2108,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,6,0.2126,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,7,0.2165,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,8,0.2087,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,9,0.2071,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,10,0.2133,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,11,0.213,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,12,0.2088,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,13,0.2088,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,14,0.2011,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,dense_worker_ms,15,0.2147,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,layer_finalize_ms,shared,0.0073,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,0,0.3521,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,1,0.3382,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,2,0.3471,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,3,0.3223,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,4,0.3428,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,5,0.3433,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,6,0.3425,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,7,0.3281,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,8,0.3439,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,9,0.337,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,10,0.3277,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,11,0.3517,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,12,0.3292,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,13,0.3356,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,14,0.3314,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,endpoint_worker_ms,15,0.329,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,embedding_ms,shared,0.0089,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,hidden_pair_reduce_ms,shared,0.0146,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,2,latent_pair_reduce_ms,shared,0.015,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,degree,shared,16,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,rows,shared,4,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_common_ms,shared,0.15660000000000002,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,0,0.4861,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,1,0.4841,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,2,0.4872,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,3,0.487,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,4,0.4856,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,5,0.486,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,6,0.4862,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,7,0.4986,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,8,0.4843,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,9,0.4835,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,10,0.486,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,11,0.482,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,12,0.486,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,13,0.485,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,14,0.4831,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,kda_worker_ms,15,0.4864,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_common_ms,shared,0.22560000000000002,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,0,0.4209,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,1,0.4269,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,2,0.4229,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,3,0.4291,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,4,0.4242,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,5,0.4209,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,6,0.4251,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,7,0.4211,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,8,0.4221,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,9,0.4221,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,10,0.4212,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,11,0.4231,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,12,0.4216,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,13,0.4217,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,14,0.4206,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,mla_worker_ms,15,0.4226,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,moe_pre_ms,shared,0.5479,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,0,0.054,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,1,0.0775,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,2,0.0545,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,3,0.0552,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,4,0.0555,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,5,0.0568,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,6,0.0423,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,7,0.0515,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,8,0.0445,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,9,0.0538,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,10,0.0758,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,11,0.0559,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,12,0.073,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
